tweet,label
Anti-choicers aren't pro-life; they're pro-patriarchy. What better way to keep women from working than to teach abstinence-only; make contraception scarce; & illegalize abortion? The #RoeVWade ruling wasn't about giving power to fetuses; it was about taking away power from women.,1
"Imagine we just reverse psychology’d it, and pretended we were “pro-life” for a week lol…what if Biden was like “you know what yeah, mandatory births! Child support at conception! Paternity tests everywhere! Tax returns for all mothers and fetuses!”

They’d say “nevermind” asap",1
"“But it’s only in America”. Yet 
 refuses to protect women’s right to choose in the bill of rights, Danny Kruger MP doesnt believe in our right to bodily autonomy and Peter Bone MP is anti-abortion but prefers “pro-life”… 1/2",1
"God, wanting to repeal Lawrence or Griswold is so insane. Disagree with repealing Roe but can kind of see my way to understanding a pro-life postion. But wanting to regulate what consenting adults do in private? What the fuck is wrong with you? You fucking psycho busybodies.",1
"This is something pro-life people have been advocating for for years.

Men should be “on the hook” financially AND emotionally as soon as his girlfriend or wife becomes pregnant.

The baby is just as much his as it is hers.",0
"FIFTY THREE LIVES 
died on a San Antonio road in Texas - the (pro-life) chancel of christian-nationalism. 

Has anyone heard an outcry for 
 those lives?

Plenty of finger pointing deflection and blame but an actual outcry for the lives lost? 

ZERO why?",1
"In college my friend had an abortion at 5.9 months. She was staunchly pro-life but when she realized she was pregnant (had been in denial) she had the abortion then went back to doing pro-life fundraisers

Most women I know who got abortions were pro-life.

#RoeVsWade #Hypocrisy",1
Have pro-life men considered how they’d feel if their wives were raped and impregnated by said rapist? Would they still believe it’s a divine act of god and a blessing? Would they welcome that baby with open arms? I wonder what that conversation would look like. #RoeVWade,1
“Pro-life” that now means endangering the lives of many who are not pregnant. Some inevitably will die because of their actions. It is time to take away their ability to hijack that term.,1
"Supporters of abortion rights are protesting outside 
. One protester told me they decided to protest outside the cathedral because the Catholic Church “are pro-life ghouls who want women to die.”",1
"I am a pro-choice progressive. 
 is a pro-life conservative. One might expect fireworks on today's episode of #UncommonGround. Instead, our discussion reveals surprising areas of common ground. Tune in now wherever you get your podcasts.",1
"I was proud to be an American. Not now. I no longer have equal protection under the law. Please stop referring to fascists as ""pro-life.""",1
"Marco Rubio supported banning almost all abortions in a newly uncovered 2010 questionnaire. The questionnaire, from the National Pro-Life Alliance, asked whether Rubio would support 10 of their priorities. He replied ""yes"" to all of them.",0
"This is what real pro-baby, pro-mom leadership looks like: 
 Glenn Youngkin pledges to sign any pro-life bill that reaches his desk

 #LifeIsAHumanRight",0
"Since the 1970s, the Clean Air Act has been responsible for a 73% improvement in air quality. Pollution-related deaths have fallen from over 100k in 1990 down to 60k by 2019. The drop in pollution has led to a 6-month increase in life expectancy.

But sure, ""pro-life."" Got it.",1
BREAKING: The Supreme Court has ordered two federal appeals courts to vacate their decisions blocking pro-life laws in Indiana and Arkansas that save babies from abortions.,1
"Apparently, Roe v. Wade reversal wasn’t enough.

The illegitimate Supreme Court just targeted a 38-year-old precedent that empowers federal agencies to protect you. They want you to drink dirty water, eat contaminated food, and breathe filthy air. Doesn't sound ""pro-life"" to me.",1
SICKENING to hear that Churches & Pro-Life pregnancy centers across the US are being vandalized by Woke Left Thugs. Your intimidation tactics will NOT scare us: it only strengthens our resolve in the preservation of LIFE!,1
"First, I’d like to uplift this interview.

Rebecca is my friend, a fellow Black Catholic, and a doula who has been in the pro-life movement. What she has to say is important.

There are literally too many highlights, so I’ve somehow managed to settle on these…",1
"Scientists: The climate is changing and soon the planet will be uninhabitable.
SCOTUS: here's some more CO2 to speed it up. 
Scientists: that'll kill the babies you just forced into existence.
SCOTUS: We christofas.we're pro-life.",1
"""As a pro-life OBGYN who’s practiced my entire career in hospitals that do not allow abortions, I have never been prevented from safely treating an ectopic pregnancy."" Dr. Christina Francis on misinformation about the treatment of life-threatening medical conditions in pregnancy.",1
"I just wrote a foreword to a book in which I celebrate the fact that Roe’s gone the way of Carthage — but “returning it to the states” just substitutes one “unworkable” solution for another. We must become an entirely pro-life country in our laws, or we’ll be nothing at all.",1
"In America, the State can't limit your right to carry weapons that could be used to kill kids in schools, who by the way can't be forced to wear masks during a deadly pandemic, but the State will force a woman to carry the baby of her rapist b/c we're pro-life & care about kids.",1
"This is ridiculous. The big knock on him when he was a Republican was that he was pro-choice. 

His answer to that question in 06 was that he was personally pro-life, but that he didn’t want to impose that on others. 

I know this because I covered that race.",1
"The Supreme Court has apparently decided that curtailing women's reproductive rights is not enough, they're going to block US climate regulations as well. I'm not sure how relegating children to a hotter, less biodiverse, more miserable planet is pro-life.",1
"I've noticed a disinformation campaign lately trying to redirect the anger at GOP for the reversal of Roe V. Wade towards Biden.
One article going around claimed Biden had made a secret deal with Mitch to nominate a pro-life judge in KY. There is no such opening in KY right now.",1
"“By the way, Kevin McCarthy. Not forcing women to give birth like livestock: pro-life. But your party opposes all of those things.”

“Calling Republicans pro-life is like calling O.J. Simpson pro-wife,” she concluded.",1
